Noise level:0.0
Greedy done in: 0:00:00.001417, ARIs: [array([0.921, 0.936]), array([0.935, 0.922])]
ILP done in: 0:00:01.235164, ARIs: [array([0.921, 0.936]), array([0.935, 0.922])]

Random done in: 0:00:00.000149, ARIs: [array([0.009, 0.706]), array([0.124, 0.884])]
Greedy done in: 0:00:00.001418, ARIs: [array([0.009, 0.434]), array([0.944, 0.918])]
ILP done in: 0:00:01.104159, ARIs: [array([0.009, 0.434]), array([0.034, 0.805])]

Random done in: 0:00:00.000179, ARIs: [array([-0.002,  0.653]), array([0.005, 0.409])]
Greedy done in: 0:00:00.001398, ARIs: [array([0.902, 0.898]), array([0.883, 0.905])]
ILP done in: 0:00:01.152697, ARIs: [array([0.902, 0.898]), array([0.883, 0.905])]

Random done in: 0:00:00.000152, ARIs: [array([0.236, 0.45 ]), array([0.227, 0.72 ])]
Greedy done in: 0:00:00.001405, ARIs: [array([0.022, 0.679]), array([0.018, 0.352])]
ILP done in: 0:00:01.225271, ARIs: [array([0.022, 0.679]), array([0.018, 0.352])]

Random done in: 0:00:00.000160, ARIs: [array([0.882, 0.463]), array([0.259, 0.367])]
Greedy done in: 0:00:00.001416, ARIs: [array([0.059, 0.526]), array([1., 1.])]
ILP done in: 0:00:01.112109, ARIs: [array([0.882, 0.909]), array([1., 1.])]

Random done in: 0:00:00.000145, ARIs: [array([0.96 , 0.488]), array([1.   , 0.433])]
Greedy done in: 0:00:00.001436, ARIs: [array([0.96 , 0.971]), array([0.164, 0.182])]
ILP done in: 0:00:01.153224, ARIs: [array([0.96 , 0.971]), array([1., 1.])]

Random done in: 0:00:00.000166, ARIs: [array([0.94 , 0.919]), array([-0.033,  0.825])]
Greedy done in: 0:00:00.001455, ARIs: [array([0.062, 0.347]), array([0.883, 0.429])]
ILP done in: 0:00:01.076332, ARIs: [array([0.94 , 0.919]), array([0.883, 0.429])]

Random done in: 0:00:00.000150, ARIs: [array([0.225, 0.497]), array([0.937, 0.918])]
Greedy done in: 0:00:00.001409, ARIs: [array([0.881, 0.895]), array([0.937, 0.918])]
ILP done in: 0:00:01.166405, ARIs: [array([0.044, 0.19 ]), array([0.937, 0.918])]

Random done in: 0:00:00.000160, ARIs: [array([1.   , 0.481]), array([0.226, 0.869])]
Greedy done in: 0:00:00.001586, ARIs: [array([1., 1.]), array([0.226, 0.627])]
ILP done in: 0:00:01.076892, ARIs: [array([1., 1.]), array([0.226, 0.627])]

Random done in: 0:00:00.000158, ARIs: [array([0.409, 0.544]), array([0.277, 0.53 ])]
Greedy done in: 0:00:00.001484, ARIs: [array([0.958, 0.962]), array([0.863, 0.885])]
ILP done in: 0:00:01.095164, ARIs: [array([0.958, 0.962]), array([0.863, 0.885])]

Random done in: 0:00:00.000151, ARIs: [array([0.541, 0.756]), array([0.941, 0.953])]
Greedy done in: 0:00:00.001427, ARIs: [array([0.864, 0.872]), array([0.007, 0.355])]
ILP done in: 0:00:01.232010, ARIs: [array([0.864, 0.872]), array([0.941, 0.953])]

Random done in: 0:00:00.000192, ARIs: [array([0.574, 0.629]), array([1.   , 0.316])]
Greedy done in: 0:00:00.001417, ARIs: [array([-0.042, -0.002]), array([1.   , 0.316])]
ILP done in: 0:00:01.182632, ARIs: [array([-0.042, -0.002]), array([0.023, 0.784])]

Random done in: 0:00:00.000148, ARIs: [array([0.072, 0.376]), array([0.883, 0.907])]
Greedy done in: 0:00:00.001430, ARIs: [array([0.898, 0.907]), array([0.883, 0.907])]
ILP done in: 0:00:01.156896, ARIs: [array([0.898, 0.907]), array([0.883, 0.907])]

Random done in: 0:00:00.000178, ARIs: [array([0.029, 0.867]), array([0.178, 0.852])]
Greedy done in: 0:00:00.001427, ARIs: [array([0.245, 0.589]), array([0.178, 0.392])]
ILP done in: 0:00:01.019847, ARIs: [array([0.902, 0.55 ]), array([0.178, 0.392])]

Random done in: 0:00:00.000151, ARIs: [array([0.921, 0.909]), array([0.96 , 0.554])]
Greedy done in: 0:00:00.001427, ARIs: [array([0.921, 0.909]), array([0.96 , 0.945])]
ILP done in: 0:00:01.285537, ARIs: [array([0.921, 0.909]), array([0.96 , 0.945])]

Random done in: 0:00:00.000152, ARIs: [array([0.009, 0.701]), array([0.901, 0.499])]
Greedy done in: 0:00:00.001447, ARIs: [array([0.531, 0.688]), array([0.901, 0.907])]
ILP done in: 0:00:01.253745, ARIs: [array([0.009, 0.053]), array([0.038, 0.218])]

Random done in: 0:00:00.000161, ARIs: [array([0.809, 0.823]), array([0.96 , 0.919])]
Greedy done in: 0:00:00.001431, ARIs: [array([-0.009,  0.452]), array([0.199, 0.629])]
ILP done in: 0:00:01.266386, ARIs: [array([-0.009,  0.452]), array([0.199, 0.629])]

Random done in: 0:00:00.000173, ARIs: [array([0.94 , 0.734]), array([0.864, 0.882])]
Greedy done in: 0:00:00.001438, ARIs: [array([0.94 , 0.949]), array([0.864, 0.882])]
ILP done in: 0:00:01.376516, ARIs: [array([0.94 , 0.949]), array([0.864, 0.882])]

Random done in: 0:00:00.000157, ARIs: [array([0.04 , 0.642]), array([0.958, 0.964])]
Greedy done in: 0:00:00.001467, ARIs: [array([0.846, 0.86 ]), array([0.958, 0.964])]
ILP done in: 0:00:01.272855, ARIs: [array([0.846, 0.86 ]), array([0.958, 0.964])]

Random done in: 0:00:00.000160, ARIs: [array([0.068, 0.265]), array([0.005, 0.754])]
Greedy done in: 0:00:00.001437, ARIs: [array([0.092, 0.527]), array([0.946, 0.294])]
ILP done in: 0:00:01.238344, ARIs: [array([0.092, 0.527]), array([0.946, 0.294])]

Random done in: 0:00:00.000156, ARIs: [array([0.015, 0.5  ]), array([0.921, 0.893])]
Greedy done in: 0:00:00.001403, ARIs: [array([-0.003,  0.421]), array([-0.01 ,  0.272])]
ILP done in: 0:00:01.163024, ARIs: [array([0.015, 0.475]), array([0.446, 0.669])]

Random done in: 0:00:00.000158, ARIs: [array([0.224, 0.67 ]), array([0.846, 0.861])]
Greedy done in: 0:00:00.001419, ARIs: [array([0.882, 0.903]), array([0.846, 0.861])]
ILP done in: 0:00:01.148800, ARIs: [array([0.882, 0.903]), array([0.846, 0.861])]

Random done in: 0:00:00.000159, ARIs: [array([0.681, 0.757]), array([0.822, 0.865])]
Greedy done in: 0:00:00.001427, ARIs: [array([0.681, 0.861]), array([0.118, 0.181])]
ILP done in: 0:00:01.185507, ARIs: [array([0.681, 0.861]), array([0.118, 0.181])]

Random done in: 0:00:00.000163, ARIs: [array([0.921, 0.652]), array([0.006, 0.535])]
Greedy done in: 0:00:00.001432, ARIs: [array([0.921, 0.924]), array([0.902, 0.914])]
ILP done in: 0:00:01.129654, ARIs: [array([0.921, 0.924]), array([0.902, 0.914])]

Random done in: 0:00:00.000153, ARIs: [array([0.266, 0.63 ]), array([0.219, 0.825])]
Greedy done in: 0:00:00.001396, ARIs: [array([0.883, 0.899]), array([0.808, 0.858])]
ILP done in: 0:00:01.163070, ARIs: [array([0.883, 0.899]), array([0.808, 0.858])]

Random done in: 0:00:00.000146, ARIs: [array([0.059, 0.309]), array([-0.009,  0.934])]
Greedy done in: 0:00:00.001382, ARIs: [array([0.059, 0.849]), array([-0.009,  0.818])]
ILP done in: 0:00:01.083783, ARIs: [array([0.059, 0.849]), array([0.11 , 0.906])]

Random done in: 0:00:00.000150, ARIs: [array([-0.008,  0.341]), array([-0.004,  0.135])]
Greedy done in: 0:00:00.001369, ARIs: [array([-0.008,  0.341]), array([0.921, 0.915])]
ILP done in: 0:00:01.217274, ARIs: [array([-0.008,  0.341]), array([-0.004,  0.135])]

Random done in: 0:00:00.000166, ARIs: [array([0.92 , 0.493]), array([0.075, 0.276])]
Greedy done in: 0:00:00.001480, ARIs: [array([0.92 , 0.493]), array([0.296, 0.523])]
ILP done in: 0:00:01.104202, ARIs: [array([0.92 , 0.933]), array([0.941, 0.953])]

Random done in: 0:00:00.000170, ARIs: [array([0.901, 0.904]), array([0.016, 0.623])]
Greedy done in: 0:00:00.001430, ARIs: [array([0.192, 0.272]), array([0.016, 0.17 ])]
ILP done in: 0:00:01.113362, ARIs: [array([0.192, 0.272]), array([0.277, 0.456])]

Random done in: 0:00:00.000152, ARIs: [array([0.276, 0.558]), array([0.087, 0.651])]
Greedy done in: 0:00:00.001435, ARIs: [array([0.276, 0.292]), array([0.087, 0.46 ])]
ILP done in: 0:00:01.153896, ARIs: [array([0.883, 0.883]), array([0.771, 0.818])]

Random done in: 0:00:00.000159, ARIs: [array([0.381, 0.656]), array([0.115, 0.798])]
Greedy done in: 0:00:00.001519, ARIs: [array([0.381, 0.656]), array([0.096, 0.439])]
ILP done in: 0:00:01.181222, ARIs: [array([0.381, 0.656]), array([0.096, 0.439])]

Random done in: 0:00:00.000185, ARIs: [array([-0.022,  0.654]), array([0.941, 0.925])]
Greedy done in: 0:00:00.001441, ARIs: [array([-0.022,  0.079]), array([0.322, 0.537])]
ILP done in: 0:00:01.105343, ARIs: [array([0.902, 0.906]), array([0.941, 0.925])]

Random done in: 0:00:00.000152, ARIs: [array([0.004, 0.23 ]), array([0.256, 0.497])]
Greedy done in: 0:00:00.001447, ARIs: [array([0.883, 0.892]), array([0.844, 0.855])]
ILP done in: 0:00:01.231506, ARIs: [array([0.883, 0.892]), array([0.844, 0.855])]

Random done in: 0:00:00.000161, ARIs: [array([0.047, 0.89 ]), array([-0.017,  0.796])]
Greedy done in: 0:00:00.001405, ARIs: [array([0.782, 0.25 ]), array([-0.017,  0.796])]
ILP done in: 0:00:01.157199, ARIs: [array([0.782, 0.925]), array([0.845, 0.872])]

Random done in: 0:00:00.000171, ARIs: [array([0.764, 0.696]), array([0.217, 0.507])]
Greedy done in: 0:00:00.001427, ARIs: [array([0.533, 0.588]), array([0.94 , 0.937])]
ILP done in: 0:00:01.126195, ARIs: [array([0.202, 0.286]), array([-0.016,  0.119])]

Random done in: 0:00:00.000149, ARIs: [array([0.809, 0.488]), array([0.063, 0.381])]
Greedy done in: 0:00:00.001480, ARIs: [array([0.809, 0.848]), array([0.933, 0.935])]
ILP done in: 0:00:01.189495, ARIs: [array([0.809, 0.848]), array([0.933, 0.935])]

Random done in: 0:00:00.000151, ARIs: [array([-0.003,  0.236]), array([-0.017,  0.837])]
Greedy done in: 0:00:00.001437, ARIs: [array([0.864, 0.854]), array([0.839, 0.888])]
ILP done in: 0:00:01.191927, ARIs: [array([-0.003,  0.236]), array([0.839, 0.888])]

Random done in: 0:00:00.000159, ARIs: [array([-0.011,  0.367]), array([0.473, 0.585])]
Greedy done in: 0:00:00.001436, ARIs: [array([0.931, 0.94 ]), array([0.883, 0.864])]
ILP done in: 0:00:01.171860, ARIs: [array([-0.011,  0.036]), array([0.883, 0.864])]

Random done in: 0:00:00.000157, ARIs: [array([0.036, 0.444]), array([0.178, 0.305])]
Greedy done in: 0:00:00.001414, ARIs: [array([0.79 , 0.791]), array([0.956, 0.962])]
ILP done in: 0:00:01.080829, ARIs: [array([0.79 , 0.791]), array([0.956, 0.962])]

Random done in: 0:00:00.000173, ARIs: [array([-0.006,  0.487]), array([0.356, 0.708])]
Greedy done in: 0:00:00.001502, ARIs: [array([0.81 , 0.869]), array([0.883, 0.898])]
ILP done in: 0:00:01.176431, ARIs: [array([0.81 , 0.869]), array([0.883, 0.898])]

Random done in: 0:00:00.000161, ARIs: [array([0.098, 0.582]), array([-0.001,  0.33 ])]
Greedy done in: 0:00:00.001408, ARIs: [array([0.846, 0.886]), array([0.846, 0.857])]
ILP done in: 0:00:01.190998, ARIs: [array([0.846, 0.886]), array([0.846, 0.857])]

Random done in: 0:00:00.000151, ARIs: [array([0.123, 0.703]), array([-0.01,  0.4 ])]
Greedy done in: 0:00:00.001496, ARIs: [array([0.96 , 0.967]), array([0.881, 0.897])]
ILP done in: 0:00:01.079976, ARIs: [array([0.96 , 0.967]), array([0.881, 0.897])]

Random done in: 0:00:00.000151, ARIs: [array([0.733, 0.804]), array([-0.052, -0.027])]
Greedy done in: 0:00:00.001389, ARIs: [array([0.733, 0.617]), array([-0.052, -0.027])]
ILP done in: 0:00:01.189333, ARIs: [array([0.257, 0.542]), array([-0.052, -0.027])]

Random done in: 0:00:00.000153, ARIs: [array([0.104, 0.432]), array([0.23 , 0.484])]
Greedy done in: 0:00:00.001399, ARIs: [array([-0.03 , -0.016]), array([0.23 , 0.484])]
ILP done in: 0:00:01.225681, ARIs: [array([0.978, 0.978]), array([0.937, 0.944])]

Random done in: 0:00:00.000152, ARIs: [array([0.07 , 0.254]), array([0.601, 0.746])]
Greedy done in: 0:00:00.001378, ARIs: [array([0.835, 0.853]), array([1.   , 0.884])]
ILP done in: 0:00:01.258092, ARIs: [array([0.835, 0.853]), array([0.075, 0.257])]

Random done in: 0:00:00.000146, ARIs: [array([-0.01 ,  0.015]), array([-0.032,  0.053])]
Greedy done in: 0:00:00.001370, ARIs: [array([-0.01 ,  0.015]), array([0.037, 0.231])]
ILP done in: 0:00:01.094619, ARIs: [array([0.823, 0.825]), array([0.777, 0.789])]

Random done in: 0:00:00.000150, ARIs: [array([0.98 , 0.981]), array([0.784, 0.493])]
Greedy done in: 0:00:00.001401, ARIs: [array([0.98 , 0.981]), array([0.288, 0.641])]
ILP done in: 0:00:01.104388, ARIs: [array([0.124, 0.646]), array([0.288, 0.641])]

Random done in: 0:00:00.000156, ARIs: [array([-0.005,  0.242]), array([0.04 , 0.271])]
Greedy done in: 0:00:00.001407, ARIs: [array([0.883, 0.887]), array([0.879, 0.887])]
ILP done in: 0:00:01.278043, ARIs: [array([0.883, 0.887]), array([0.879, 0.887])]

Random done in: 0:00:00.000171, ARIs: [array([0.084, 0.588]), array([0.004, 0.707])]
Greedy done in: 0:00:00.001420, ARIs: [array([0.084, 0.588]), array([-0.004,  0.6  ])]
ILP done in: 0:00:01.182524, ARIs: [array([0.084, 0.588]), array([-0.004,  0.6  ])]

Random done in: 0:00:00.000156, ARIs: [array([-0.009,  0.1  ]), array([-0.022,  0.592])]
Greedy done in: 0:00:00.001436, ARIs: [array([0.921, 0.63 ]), array([-0.022,  0.592])]
ILP done in: 0:00:01.147898, ARIs: [array([-0.009,  0.1  ]), array([-0.022,  0.592])]

Random done in: 0:00:00.000167, ARIs: [array([0.147, 0.817]), array([0.925, 0.929])]
Greedy done in: 0:00:00.001443, ARIs: [array([0.902, 0.924]), array([0.925, 0.929])]
ILP done in: 0:00:01.099754, ARIs: [array([0.902, 0.924]), array([0.925, 0.929])]

Random done in: 0:00:00.000160, ARIs: [array([0.058, 0.102]), array([0.148, 0.497])]
Greedy done in: 0:00:00.001441, ARIs: [array([0.8  , 0.804]), array([0.96, 0.97])]
ILP done in: 0:00:01.192751, ARIs: [array([0.8  , 0.804]), array([0.96, 0.97])]

Random done in: 0:00:00.000156, ARIs: [array([0.139, 0.614]), array([0.03 , 0.871])]
Greedy done in: 0:00:00.001424, ARIs: [array([0.883, 0.907]), array([0.895, 0.909])]
ILP done in: 0:00:01.216454, ARIs: [array([0.883, 0.907]), array([0.895, 0.909])]

Random done in: 0:00:00.000157, ARIs: [array([0.144, 0.724]), array([-0.046,  0.558])]
Greedy done in: 0:00:00.001557, ARIs: [array([0.161, 0.42 ]), array([-0.046,  0.006])]
ILP done in: 0:00:01.157352, ARIs: [array([0.144, 0.394]), array([0.843, 0.541])]

Random done in: 0:00:00.000164, ARIs: [array([0.193, 0.534]), array([-0.019,  0.871])]
Greedy done in: 0:00:00.001453, ARIs: [array([0.897, 0.856]), array([0.902, 0.93 ])]
ILP done in: 0:00:01.130993, ARIs: [array([0.897, 0.856]), array([0.902, 0.93 ])]

Random done in: 0:00:00.000210, ARIs: [array([0.157, 0.401]), array([0.044, 0.541])]
Greedy done in: 0:00:00.001442, ARIs: [array([0.897, 0.896]), array([0.044, 0.807])]
ILP done in: 0:00:01.214691, ARIs: [array([0.897, 0.896]), array([0.044, 0.807])]

Random done in: 0:00:00.000177, ARIs: [array([0.217, 0.819]), array([-0.009,  0.268])]
Greedy done in: 0:00:00.001451, ARIs: [array([0.942, 0.966]), array([0.827, 0.859])]
ILP done in: 0:00:01.272496, ARIs: [array([0.942, 0.966]), array([0.827, 0.859])]

Random done in: 0:00:00.000170, ARIs: [array([0.189, 0.391]), array([0.079, 0.198])]
Greedy done in: 0:00:00.001505, ARIs: [array([0.975, 0.976]), array([0.079, 0.198])]
ILP done in: 0:00:01.244872, ARIs: [array([0.975, 0.976]), array([0.079, 0.706])]

Random done in: 0:00:00.000157, ARIs: [array([0.145, 0.305]), array([0.29 , 0.301])]
Greedy done in: 0:00:00.001493, ARIs: [array([0.145, 0.305]), array([0.29 , 0.301])]
ILP done in: 0:00:01.119280, ARIs: [array([0.771, 0.484]), array([0.29 , 0.301])]

Random done in: 0:00:00.000183, ARIs: [array([0.861, 0.721]), array([-0.007,  0.138])]
Greedy done in: 0:00:00.001417, ARIs: [array([0.641, 0.719]), array([0.321, 0.558])]
ILP done in: 0:00:00.869755, ARIs: [array([0.055, 0.12 ]), array([0.321, 0.558])]

Random done in: 0:00:00.000153, ARIs: [array([0.156, 0.526]), array([0.075, 0.731])]
Greedy done in: 0:00:00.001456, ARIs: [array([0.024, 0.406]), array([0.222, 0.561])]
ILP done in: 0:00:01.207324, ARIs: [array([0.024, 0.406]), array([0.881, 0.876])]

Random done in: 0:00:00.000156, ARIs: [array([0.883, 0.896]), array([0.859, 0.892])]
Greedy done in: 0:00:00.001425, ARIs: [array([0.048, 0.463]), array([0.065, 0.711])]
ILP done in: 0:00:01.163222, ARIs: [array([0.883, 0.896]), array([0.859, 0.892])]

Random done in: 0:00:00.000170, ARIs: [array([0.074, 0.676]), array([0.068, 0.519])]
Greedy done in: 0:00:00.001475, ARIs: [array([1.   , 0.502]), array([0.068, 0.519])]
ILP done in: 0:00:01.235829, ARIs: [array([1., 1.]), array([0.902, 0.916])]

Random done in: 0:00:00.000162, ARIs: [array([0.921, 0.934]), array([0.223, 0.827])]
Greedy done in: 0:00:00.001401, ARIs: [array([0.921, 0.934]), array([0.805, 0.842])]
ILP done in: 0:00:01.212080, ARIs: [array([0.921, 0.934]), array([0.805, 0.842])]

Random done in: 0:00:00.000178, ARIs: [array([0.94 , 0.935]), array([0.956, 0.961])]
Greedy done in: 0:00:00.001485, ARIs: [array([-0.027,  0.412]), array([0.018, 0.269])]
ILP done in: 0:00:01.259353, ARIs: [array([0.31 , 0.667]), array([0.018, 0.269])]

Random done in: 0:00:00.000162, ARIs: [array([0.606, 0.75 ]), array([0.959, 0.581])]
Greedy done in: 0:00:00.001457, ARIs: [array([-0.017,  0.041]), array([0.959, 0.581])]
ILP done in: 0:00:01.162434, ARIs: [array([0.941, 0.942]), array([0.959, 0.894])]

Random done in: 0:00:00.000177, ARIs: [array([0.958, 0.533]), array([0.959, 0.57 ])]
Greedy done in: 0:00:00.001419, ARIs: [array([0.958, 0.964]), array([0.959, 0.962])]
ILP done in: 0:00:01.271252, ARIs: [array([0.958, 0.964]), array([0.959, 0.962])]

Random done in: 0:00:00.000177, ARIs: [array([0.864, 0.708]), array([0.921, 0.632])]
Greedy done in: 0:00:00.001473, ARIs: [array([0.589, 0.726]), array([0.394, 0.664])]
ILP done in: 0:00:01.172134, ARIs: [array([0.589, 0.726]), array([0.394, 0.664])]

Random done in: 0:00:00.000168, ARIs: [array([0.041, 0.364]), array([0.876, 0.618])]
Greedy done in: 0:00:00.001437, ARIs: [array([0.041, 0.364]), array([0.211, 0.653])]
ILP done in: 0:00:01.126759, ARIs: [array([0.041, 0.364]), array([0.211, 0.653])]

Random done in: 0:00:00.000150, ARIs: [array([0.882, 0.689]), array([0.011, 0.625])]
Greedy done in: 0:00:00.001473, ARIs: [array([0.054, 0.294]), array([0.902, 0.899])]
ILP done in: 0:00:01.185569, ARIs: [array([0.054, 0.294]), array([0.902, 0.899])]

Random done in: 0:00:00.000149, ARIs: [array([-0.069,  0.474]), array([0.279, 0.727])]
Greedy done in: 0:00:00.001452, ARIs: [array([0.918, 0.94 ]), array([0.755, 0.806])]
ILP done in: 0:00:01.135865, ARIs: [array([0.918, 0.94 ]), array([0.755, 0.806])]

Random done in: 0:00:00.000162, ARIs: [array([0.921, 0.915]), array([0.029, 0.217])]
Greedy done in: 0:00:00.001493, ARIs: [array([0.921, 0.915]), array([0.029, 0.217])]
ILP done in: 0:00:01.287383, ARIs: [array([0.921, 0.915]), array([0.98 , 0.982])]

Random done in: 0:00:00.000161, ARIs: [array([0.074, 0.312]), array([0.108, 0.36 ])]
Greedy done in: 0:00:00.001442, ARIs: [array([0.938, 0.947]), array([-0.003,  0.469])]
ILP done in: 0:00:01.204334, ARIs: [array([0.938, 0.947]), array([0.9  , 0.915])]

Random done in: 0:00:00.000163, ARIs: [array([0.047, 0.103]), array([0.827, 0.841])]
Greedy done in: 0:00:00.001409, ARIs: [array([0.979, 0.979]), array([0.827, 0.511])]
ILP done in: 0:00:01.125202, ARIs: [array([0.979, 0.979]), array([0.827, 0.841])]

Random done in: 0:00:00.000160, ARIs: [array([0.115, 0.553]), array([0.25 , 0.782])]
Greedy done in: 0:00:00.001422, ARIs: [array([0.373, 0.44 ]), array([1.   , 0.902])]
ILP done in: 0:00:01.276148, ARIs: [array([0.115, 0.156]), array([1.   , 0.526])]

Random done in: 0:00:00.000150, ARIs: [array([0.006, 0.679]), array([0.921, 0.665])]
Greedy done in: 0:00:00.001404, ARIs: [array([0.901, 0.885]), array([0.921, 0.923])]
ILP done in: 0:00:01.286638, ARIs: [array([0.901, 0.885]), array([0.921, 0.923])]

Random done in: 0:00:00.000153, ARIs: [array([0.282, 0.852]), array([0.091, 0.428])]
Greedy done in: 0:00:00.001429, ARIs: [array([0.952, 0.967]), array([0.883, 0.911])]
ILP done in: 0:00:01.224511, ARIs: [array([0.952, 0.967]), array([0.883, 0.911])]

Random done in: 0:00:00.000148, ARIs: [array([0.036, 0.818]), array([-0.001,  0.558])]
Greedy done in: 0:00:00.001426, ARIs: [array([0.036, 0.647]), array([-0.001,  0.558])]
ILP done in: 0:00:01.289085, ARIs: [array([0.036, 0.647]), array([-0.001,  0.558])]

Random done in: 0:00:00.000139, ARIs: [array([0.902, 0.481]), array([0.112, 0.342])]
Greedy done in: 0:00:00.001424, ARIs: [array([0.902, 0.918]), array([0.803, 0.815])]
ILP done in: 0:00:01.185077, ARIs: [array([0.111, 0.718]), array([-0.04 ,  0.061])]

Random done in: 0:00:00.000155, ARIs: [array([0.92 , 0.884]), array([0.846, 0.657])]
Greedy done in: 0:00:00.001381, ARIs: [array([-0.031,  0.383]), array([0.46 , 0.562])]
ILP done in: 0:00:01.184097, ARIs: [array([-0.031,  0.383]), array([0.46 , 0.562])]

Random done in: 0:00:00.000185, ARIs: [array([0.125, 0.633]), array([-0.021,  0.478])]
Greedy done in: 0:00:00.001382, ARIs: [array([0.125, 0.595]), array([-0.021,  0.478])]
ILP done in: 0:00:01.196856, ARIs: [array([0.96 , 0.949]), array([0.861, 0.896])]

Random done in: 0:00:00.000152, ARIs: [array([0.407, 0.584]), array([-0.002,  0.097])]
Greedy done in: 0:00:00.001464, ARIs: [array([0.921, 0.892]), array([0.834, 0.843])]
ILP done in: 0:00:00.980571, ARIs: [array([0.921, 0.892]), array([0.834, 0.843])]

Random done in: 0:00:00.000154, ARIs: [array([0.44 , 0.499]), array([0.921, 0.932])]
Greedy done in: 0:00:00.001455, ARIs: [array([0.44 , 0.499]), array([0.08 , 0.157])]
ILP done in: 0:00:01.200382, ARIs: [array([0.44 , 0.499]), array([0.08 , 0.157])]

Random done in: 0:00:00.000149, ARIs: [array([0.891, 0.633]), array([-0.005,  0.611])]
Greedy done in: 0:00:00.001368, ARIs: [array([0.891, 0.946]), array([0.828, 0.861])]
ILP done in: 0:00:01.184365, ARIs: [array([0.891, 0.946]), array([0.828, 0.861])]

Random done in: 0:00:00.000152, ARIs: [array([0.038, 0.846]), array([0.62 , 0.647])]
Greedy done in: 0:00:00.001431, ARIs: [array([0.957, 0.222]), array([0.62 , 0.647])]
ILP done in: 0:00:01.116903, ARIs: [array([0.957, 0.222]), array([0.62 , 0.647])]

Random done in: 0:00:00.000261, ARIs: [array([0.959, 0.922]), array([0.333, 0.595])]
Greedy done in: 0:00:00.001461, ARIs: [array([0.05 , 0.548]), array([0.059, 0.35 ])]
ILP done in: 0:00:01.193943, ARIs: [array([0.05 , 0.548]), array([0.059, 0.35 ])]

Random done in: 0:00:00.000158, ARIs: [array([0.298, 0.649]), array([0.104, 0.512])]
Greedy done in: 0:00:00.001460, ARIs: [array([0.921, 0.628]), array([0.883, 0.455])]
ILP done in: 0:00:01.257181, ARIs: [array([0.921, 0.628]), array([0.883, 0.884])]

Random done in: 0:00:00.000161, ARIs: [array([0.217, 0.842]), array([0.125, 0.568])]
Greedy done in: 0:00:00.001407, ARIs: [array([0.883, 0.888]), array([0.902, 0.926])]
ILP done in: 0:00:01.195092, ARIs: [array([0.071, 0.426]), array([0.902, 0.926])]

Random done in: 0:00:00.000154, ARIs: [array([0.098, 0.37 ]), array([0.267, 0.494])]
Greedy done in: 0:00:00.001375, ARIs: [array([0.921, 0.933]), array([0.845, 0.849])]
ILP done in: 0:00:01.161499, ARIs: [array([0.921, 0.933]), array([0.845, 0.849])]

Random done in: 0:00:00.000154, ARIs: [array([0.092, 0.659]), array([0.803, 0.841])]
Greedy done in: 0:00:00.001449, ARIs: [array([0.55 , 0.668]), array([0.114, 0.81 ])]
ILP done in: 0:00:01.083288, ARIs: [array([0.092, 0.354]), array([0.803, 0.841])]

Random done in: 0:00:00.000149, ARIs: [array([0.072, 0.653]), array([0.864, 0.438])]
Greedy done in: 0:00:00.001406, ARIs: [array([0.769, 0.836]), array([0.864, 0.866])]
ILP done in: 0:00:01.244643, ARIs: [array([0.072, 0.546]), array([0.028, 0.512])]

Random done in: 0:00:00.000164, ARIs: [array([0.864, 0.571]), array([1., 1.])]
Greedy done in: 0:00:00.001530, ARIs: [array([0.864, 0.886]), array([1., 1.])]
ILP done in: 0:00:01.210530, ARIs: [array([0.864, 0.886]), array([1., 1.])]

Random done in: 0:00:00.000174, ARIs: [array([0.96 , 0.523]), array([-0.033,  0.822])]
Greedy done in: 0:00:00.001449, ARIs: [array([0.037, 0.078]), array([0.838, 0.455])]
ILP done in: 0:00:01.222244, ARIs: [array([0.96, 0.96]), array([0.838, 0.889])]

Random done in: 0:00:00.000171, ARIs: [array([-0.032,  0.883]), array([0.841, 0.772])]
Greedy done in: 0:00:00.001509, ARIs: [array([1.   , 0.984]), array([0.841, 0.846])]
ILP done in: 0:00:01.214350, ARIs: [array([1.   , 0.984]), array([0.841, 0.846])]

Random done in: 0:00:00.000151, ARIs: [array([0.017, 0.559]), array([0.125, 0.432])]
Greedy done in: 0:00:00.001436, ARIs: [array([0.941, 0.919]), array([0.94, 0.95])]
ILP done in: 0:00:01.147117, ARIs: [array([0.941, 0.919]), array([0.94, 0.95])]

Random done in: 0:00:00.000259, ARIs: [array([-0.004,  0.487]), array([0.919, 0.932])]
Greedy done in: 0:00:00.001488, ARIs: [array([0.902, 0.876]), array([0.919, 0.932])]
ILP done in: 0:00:01.178546, ARIs: [array([-0.004,  0.423]), array([0.068, 0.213])]

Random done in: 0:00:00.000151, ARIs: [array([0.914, 0.845]), array([0.959, 0.655])]
Greedy done in: 0:00:00.001502, ARIs: [array([0.914, 0.753]), array([0.264, 0.76 ])]
ILP done in: 0:00:01.070438, ARIs: [array([0.026, 0.246]), array([0.264, 0.553])]

Random done in: 0:00:00.000144, ARIs: [array([1.   , 0.519]), array([0.921, 0.912])]
